SubjTrial,SubjectID,ExpNum,ItemNum,Response,MiddleTerm1,MiddleTerm2,relationtype,TrialType,Syllogism,ListNum,OrderNum,premise1,premise2,conclusion,digitMatch,RT,SyllogismSimple,ExpectedResponse,ResponseWasCorrect,excl.subj,excl.trial
37_11,37,M3-prime,11,0,microscope,mob,*,Unrelated,Dimatis,1,2,Some scientific instruments are microscopes,All mobs are criminal organizations,Some criminal organizations are scientific instruments,NA,11895,Dimatis,0,1,1,1
37_12,37,M3-prime,12,0,knight,armor,script,Related,Datisi,1,2,All knights are brave,Some armors are decorations,Some decorations are brave,NA,17870,Datisi,0,1,1,1
37_13,37,M3-prime,13,0,sack,clam,*,Unrelated,Dimatis,1,2,Some bags are sacks ,All clams are sea creatures,Some sea creatures are bags,NA,22102,Dimatis,0,1,1,1
37_14,37,M3-prime,14,1,clowns,clowns,*,Valid Filler,Darii,1,2,All clowns can juggle ,Some circus performers are clowns ,Some circus performers can juggle,NA,34278,Darii,1,1,1,1
37_15,37,M3-prime,15,1,widows,widows,*,Valid Filler,Dimatis,1,2,Some parents are widows ,All widows are women,Some women are parents,NA,14715,Dimatis,1,1,1,1
37_16,37,M3-prime,16,0,lion,religion,*,Unrelated,Datisi,1,2,All lions are felines,Some religions are cults,Some cults are felines,NA,23611,Datisi,0,1,1,1
37_17,37,M3-prime,17,1,liars,liars,*,Valid Filler,Dimatis,1,2,Some criminals are liars ,All liars are humans,Some humans are criminals ,NA,25317,Dimatis,1,1,1,1
37_18,37,M3-prime,18,1,trucks,trucks,*,Valid Filler,Dimatis,1,2,Some cars are trucks ,All trucks are vehicles,Some vehicles are cars ,NA,17873,Dimatis,1,1,1,1
37_19,37,M3-prime,19,1,funerals,funerals,*,Invalid Filler,Datisi*,1,2,All open-casket services are funerals,Some funerals are anonymous burials,Some anonymous burials are open-casket services,NA,21168,Datisi,0,0,1,1
37_20,37,M3-prime,20,1,mugs,mugs,*,Valid Filler,Datisi,1,2,All mugs are cups ,Some mugs are ceramics,Some ceramics are cups ,NA,12791,Datisi,1,1,1,1
37_21,37,M3-prime,21,0,injuries,injuries,*,Invalid Filler,Dimatis*,1,2,Some sunburns are injuries,All broken bones are injuries,Some broken bones are sunburns,NA,35944,Dimatis,0,1,1,1
37_22,37,M3-prime,22,1,stones,stones,*,Invalid Filler,Datisi*,1,2,All pebbles are stones,Some stones are boulders,Some boulders are pebbles,NA,36940,Datisi,0,0,1,1
37_23,37,M3-prime,23,1,pepperoni,alcohol,*,Unrelated,Disamis,1,2,Some pepperonis are pork,All alcohols are intoxicants,Some intoxicants are pork,NA,42720,Disamis,0,0,1,1
37_24,37,M3-prime,24,0,cloak,dagger,script,Related,Disamis,1,2,Some cloaks are velvet,All daggers are knives,Some knives are velvet,NA,14163,Disamis,0,1,1,1
37_25,37,M3-prime,25,1,antiques,antiques,*,Invalid Filler,Darii*,1,2,All medieval manuscripts are antiques ,Some pieces of jewelry are antiques ,Some pieces of jewelry are medieval manuscripts,NA,29664,Darii,0,0,1,1
37_26,37,M3-prime,26,0,journal,hamburger,*,Unrelated,Darii,1,2,All journals are made of paper,Some entrées are hamburgers,Some entrées are made of paper,NA,15553,Darii,0,1,1,1
37_27,37,M3-prime,27,1,ponies,ponies,*,Valid Filler,Datisi,1,2,All ponies neigh,Some ponies are thoroughbreds,Some thoroughbreds neigh,NA,15912,Datisi,1,1,1,1
37_28,37,M3-prime,28,1,actors,actors,*,Invalid Filler,Datisi*,1,2,All male leads are actors,Some actors are women,Some women are male leads,NA,21780,Datisi,0,0,1,1
37_29,37,M3-prime,29,1,beans,rice,category,Related,Darii,1,2,All beans are legumes,Some grains are rice,Some grains are legumes,NA,22726,Darii,0,0,1,1
37_30,37,M3-prime,30,0,surgery,hall,*,Unrelated,Dimatis,1,2,Some medical procedures are surgeries,All halls are passageways,Some passageways are medical procedures,NA,42709,Dimatis,0,1,1,1
37_31,37,M3-prime,31,1,blackboard,chalk,instrument,Related,Dimatis,1,2,Some walls are blackboards,All chalks are writing tools,Some writing tools are walls,NA,42107,Dimatis,0,0,1,1
37_32,37,M3-prime,32,0,spices,spices,*,Invalid Filler,Dimatis*,1,2,Some dried roots are spices ,All mustard seeds are spices ,Some mustard seeds are dried roots,NA,14554,Dimatis,0,1,1,1
37_33,37,M3-prime,33,1,poets,poets,*,Valid Filler,Datisi,1,2,All poets are writers ,Some poets are teachers,Some teachers are writers,NA,12275,Datisi,1,1,1,1
37_34,37,M3-prime,34,0,official,cereal,*,Unrelated,Disamis,1,2,Some officials are democratically elected,All cereals are grains,Some grains are democratically elected,NA,9862,Disamis,0,1,1,1
37_35,37,M3-prime,35,0,tortoise,syrup,*,Unrelated,Darii,1,2,All tortoises are animals,Some ice cream toppings are syrups,Some ice cream toppings are animals,NA,10255,Darii,0,1,1,1
37_36,37,M3-prime,36,1,jaw ,mouth,category,Related,Disamis,1,2,Some jaws are bones,All mouths are holes,Some holes are bones,NA,15414,Disamis,0,0,1,1
37_37,37,M3-prime,37,1,suitcases,suitcases,*,Valid Filler,Dimatis,1,2,Some bags are suitcases,All suitcases are pieces of luggage,Some pieces of luggage are bags,NA,11487,Dimatis,1,1,1,1
37_38,37,M3-prime,38,1,thieves,thieves,*,Invalid Filler,Dimatis*,1,2,Some children are thieves,All mob bosses are thieves,Some mob bosses are children,NA,16336,Dimatis,0,0,1,1
37_39,37,M3-prime,39,1,statues,statues,*,Valid Filler,Datisi,1,2,All statues are sculptures,Some statues are bronzes,Some bronzes are sculptures,NA,12356,Datisi,1,1,1,1
37_40,37,M3-prime,40,0,ambulance,emergency,script,Related,Darii,1,2,All ambulances are vehicles,Some wildfires are emergencies,Some wildfires are vehicles,NA,9911,Darii,0,1,1,1
37_41,37,M3-prime,41,1,burgers,burgers,*,Valid Filler,Disamis,1,2,Some burgers are overcooked ,All burgers are sandwiches,Some sandwiches are overcooked ,NA,10497,Disamis,1,1,1,1
37_42,37,M3-prime,42,0,mammal,weekend,*,Unrelated,Datisi,1,2,All mammals are warm blooded,Some weekends are holidays,Some holidays are warm blooded,NA,11007,Datisi,0,1,1,1
37_43,37,M3-prime,43,1,singers,singers,*,Valid Filler,Darii,1,2,All singers are vocalists ,Some guitarists are singers,Some guitarists are vocalists,NA,10022,Darii,1,1,1,1
37_44,37,M3-prime,44,0,noun,verb,category,Related,Disamis,1,2,Some nouns are proper names,All verbs are actions,Some actions are proper names,NA,13767,Disamis,0,1,1,1
37_45,37,M3-prime,45,1,dresses,dresses,*,Invalid Filler,Darii*,1,2,All ball gowns are dresses ,Some cocktail outfits are dresses,Some cocktail outfits are ball gowns,NA,12315,Darii,0,0,1,1
37_46,37,M3-prime,46,1,grapes,grapes,*,Valid Filler,Disamis,1,2,Some grapes are red ,All grapes are fruits ,Some fruits are red ,NA,9093,Disamis,1,1,1,1
37_47,37,M3-prime,47,1,steaks,steaks,*,Invalid Filler,Disamis*,1,2,Some steaks are filet mignons,All ribeyes are steaks,Some ribeyes are filet mignons,NA,13561,Disamis,0,0,1,1
37_48,37,M3-prime,48,1,thunder,lightning,category,Related,Dimatis,1,2,Some rumbling is thunder,All lightning is bright light,Some bright light is rumbling,NA,13299,Dimatis,0,0,1,1
37_49,37,M3-prime,49,0,gang,feet,*,Unrelated,Disamis,1,2,Some gangs commit crimes,All feet are body parts,Some body parts commit crimes,NA,13473,Disamis,0,1,1,1
37_50,37,M3-prime,50,0,throne ,king,script,Related,Dimatis,1,2,Some seats are thrones,All kings are rulers,Some rulers are seats,NA,16803,Dimatis,0,1,1,1
37_51,37,M3-prime,51,1,dances,dances,*,Invalid Filler,Darii*,1,2,All ballets are dances ,Some mating rituals are dances ,Some mating rituals are ballets,NA,16734,Darii,0,0,1,1
37_52,37,M3-prime,52,1,colors,colors,*,Invalid Filler,Disamis*,1,2,Some colors are primary ,All shades of purple are colors ,Some shades of purple are primary,NA,14868,Disamis,0,0,1,1
37_53,37,M3-prime,53,1,dolls,dolls,*,Valid Filler,Darii,1,2,All dolls are man made,Some toys are dolls ,Some toys are man made,NA,11883,Darii,1,1,1,1
37_54,37,M3-prime,54,1,waist,hip,category,Related,Darii,1,2,All waists fit in pants,Some bones are hips,Some bones fit in pants,NA,24517,Darii,0,0,1,1
37_55,37,M3-prime,55,0,shapes,shapes,*,Invalid Filler,Disamis*,1,2,Some shapes are triangles,All squares are shapes,Some squares are triangles,NA,11256,Disamis,0,1,1,1
37_56,37,M3-prime,56,1,doughnuts,doughnuts,*,Valid Filler,Darii,1,2,All doughnuts are sugary ,Some pastries are doughnuts ,Some pastries are sugary,NA,10205,Darii,1,1,1,1
38_1,38,M3-prime,1,0,spider,soda,*,Unrelated,Datisi,1,2,All spiders have eight legs,Some sodas are diet drinks,Some diet drinks have eight legs,NA,20612,Datisi,0,1,0,0
38_2,38,M3-prime,2,1,swords,swords,*,Valid Filler,Disamis,1,2,Some swords are decorative,All swords are weapons ,Some weapons are decorative ,NA,15271,Disamis,1,1,0,0
38_3,38,M3-prime,3,0,sausages,sausages,*,Invalid Filler,Datisi*,1,2,All chili dogs are sausages,Some sausages are salamis,Some salamis are chili dogs,NA,18247,Datisi,0,1,0,0
38_4,38,M3-prime,4,0,mothers,mothers,*,Invalid Filler,Darii*,1,2,All grandmothers are mothers,Some teens are mothers,Some teens are grandmothers,NA,17133,Darii,0,1,0,0
38_5,38,M3-prime,5,1,rifles,rifles,*,Valid Filler,Disamis,1,2,Some rifles are for hunting,All rifles are guns ,Some guns are for hunting,NA,17626,Disamis,1,1,0,0
38_6,38,M3-prime,6,0,rabbi,toothbrush,*,Unrelated,Darii,1,2,All rabbis are Jewish,Some toiletries are toothbrushes,Some toiletries are Jewish,NA,23978,Darii,0,1,0,0
38_7,38,M3-prime,7,0,peppers,peppers,*,Invalid Filler,Dimatis*,1,2,Some yellow vegetables are peppers ,All jalapenos are peppers,Some jalapenos are yellow vegetables,NA,23086,Dimatis,0,1,0,0
38_8,38,M3-prime,8,0,compass,direction,instrument,Related,Datisi,1,2,All compasses have a needle,Some directions are instructions,Some instructions have a needle,NA,21480,Datisi,0,1,0,0
38_9,38,M3-prime,9,0,toilets,toilets,*,Invalid Filler,Disamis*,1,2,Some toilets are coed,All urinals are toilets,Some urinals are coed,NA,19610,Disamis,0,1,0,0
38_10,38,M3-prime,10,0,sock,shoe,category,Related,Datisi,1,2,All socks are elastic,Some shoes are high heels,Some high heels are elastic,NA,44143,Datisi,0,1,0,0
38_11,38,M3-prime,11,0,microscope,mob,*,Unrelated,Dimatis,1,2,Some scientific instruments are microscopes,All mobs are criminal organizations,Some criminal organizations are scientific instruments,NA,21817,Dimatis,0,1,0,0
38_12,38,M3-prime,12,0,knight,armor,script,Related,Datisi,1,2,All knights are brave,Some armors are decorations,Some decorations are brave,NA,18581,Datisi,0,1,0,0
38_13,38,M3-prime,13,0,sack,clam,*,Unrelated,Dimatis,1,2,Some bags are sacks ,All clams are sea creatures,Some sea creatures are bags,NA,14765,Dimatis,0,1,0,0
38_14,38,M3-prime,14,1,clowns,clowns,*,Valid Filler,Darii,1,2,All clowns can juggle ,Some circus performers are clowns ,Some circus performers can juggle,NA,27763,Darii,1,1,0,0
38_15,38,M3-prime,15,1,widows,widows,*,Valid Filler,Dimatis,1,2,Some parents are widows ,All widows are women,Some women are parents,NA,23808,Dimatis,1,1,0,0
38_16,38,M3-prime,16,1,lion,religion,*,Unrelated,Datisi,1,2,All lions are felines,Some religions are cults,Some cults are felines,NA,30836,Datisi,0,0,0,0
38_17,38,M3-prime,17,1,liars,liars,*,Valid Filler,Dimatis,1,2,Some criminals are liars ,All liars are humans,Some humans are criminals ,NA,20767,Dimatis,1,1,0,0
38_18,38,M3-prime,18,1,trucks,trucks,*,Valid Filler,Dimatis,1,2,Some cars are trucks ,All trucks are vehicles,Some vehicles are cars ,NA,43927,Dimatis,1,1,0,0
38_19,38,M3-prime,19,0,funerals,funerals,*,Invalid Filler,Datisi*,1,2,All open-casket services are funerals,Some funerals are anonymous burials,Some anonymous burials are open-casket services,NA,17432,Datisi,0,1,0,0
38_20,38,M3-prime,20,1,mugs,mugs,*,Valid Filler,Datisi,1,2,All mugs are cups ,Some mugs are ceramics,Some ceramics are cups ,NA,23345,Datisi,1,1,0,0
38_21,38,M3-prime,21,0,injuries,injuries,*,Invalid Filler,Dimatis*,1,2,Some sunburns are injuries,All broken bones are injuries,Some broken bones are sunburns,NA,46563,Dimatis,0,1,0,0
38_22,38,M3-prime,22,1,stones,stones,*,Invalid Filler,Datisi*,1,2,All pebbles are stones,Some stones are boulders,Some boulders are pebbles,NA,16758,Datisi,0,0,0,0
38_23,38,M3-prime,23,1,pepperoni,alcohol,*,Unrelated,Disamis,1,2,Some pepperonis are pork,All alcohols are intoxicants,Some intoxicants are pork,NA,56338,Disamis,0,0,0,0
38_24,38,M3-prime,24,1,cloak,dagger,script,Related,Disamis,1,2,Some cloaks are velvet,All daggers are knives,Some knives are velvet,NA,17096,Disamis,0,0,0,0
38_25,38,M3-prime,25,0,antiques,antiques,*,Invalid Filler,Darii*,1,2,All medieval manuscripts are antiques ,Some pieces of jewelry are antiques ,Some pieces of jewelry are medieval manuscripts,NA,22020,Darii,0,1,0,0
38_26,38,M3-prime,26,1,journal,hamburger,*,Unrelated,Darii,1,2,All journals are made of paper,Some entrées are hamburgers,Some entrées are made of paper,NA,39317,Darii,0,0,0,0
38_27,38,M3-prime,27,0,ponies,ponies,*,Valid Filler,Datisi,1,2,All ponies neigh,Some ponies are thoroughbreds,Some thoroughbreds neigh,NA,25104,Datisi,1,0,0,0
38_28,38,M3-prime,28,0,actors,actors,*,Invalid Filler,Datisi*,1,2,All male leads are actors,Some actors are women,Some women are male leads,NA,13398,Datisi,0,1,0,0
38_29,38,M3-prime,29,0,beans,rice,category,Related,Darii,1,2,All beans are legumes,Some grains are rice,Some grains are legumes,NA,12555,Darii,0,1,0,0
38_30,38,M3-prime,30,0,surgery,hall,*,Unrelated,Dimatis,1,2,Some medical procedures are surgeries,All halls are passageways,Some passageways are medical procedures,NA,23484,Dimatis,0,1,0,0
38_31,38,M3-prime,31,1,blackboard,chalk,instrument,Related,Dimatis,1,2,Some walls are blackboards,All chalks are writing tools,Some writing tools are walls,NA,119265,Dimatis,0,0,0,0
38_32,38,M3-prime,32,0,spices,spices,*,Invalid Filler,Dimatis*,1,2,Some dried roots are spices ,All mustard seeds are spices ,Some mustard seeds are dried roots,NA,20207,Dimatis,0,1,0,0
38_33,38,M3-prime,33,1,poets,poets,*,Valid Filler,Datisi,1,2,All poets are writers ,Some poets are teachers,Some teachers are writers,NA,10167,Datisi,1,1,0,0
38_34,38,M3-prime,34,0,official,cereal,*,Unrelated,Disamis,1,2,Some officials are democratically elected,All cereals are grains,Some grains are democratically elected,NA,16054,Disamis,0,1,0,0
38_35,38,M3-prime,35,0,tortoise,syrup,*,Unrelated,Darii,1,2,All tortoises are animals,Some ice cream toppings are syrups,Some ice cream toppings are animals,NA,22006,Darii,0,1,0,0
38_36,38,M3-prime,36,0,jaw ,mouth,category,Related,Disamis,1,2,Some jaws are bones,All mouths are holes,Some holes are bones,NA,20618,Disamis,0,1,0,0
38_37,38,M3-prime,37,1,suitcases,suitcases,*,Valid Filler,Dimatis,1,2,Some bags are suitcases,All suitcases are pieces of luggage,Some pieces of luggage are bags,NA,11532,Dimatis,1,1,0,0
38_38,38,M3-prime,38,1,thieves,thieves,*,Invalid Filler,Dimatis*,1,2,Some children are thieves,All mob bosses are thieves,Some mob bosses are children,NA,22009,Dimatis,0,0,0,0
38_39,38,M3-prime,39,1,statues,statues,*,Valid Filler,Datisi,1,2,All statues are sculptures,Some statues are bronzes,Some bronzes are sculptures,NA,29717,Datisi,1,1,0,0
38_40,38,M3-prime,40,0,ambulance,emergency,script,Related,Darii,1,2,All ambulances are vehicles,Some wildfires are emergencies,Some wildfires are vehicles,NA,18996,Darii,0,1,0,0
38_41,38,M3-prime,41,1,burgers,burgers,*,Valid Filler,Disamis,1,2,Some burgers are overcooked ,All burgers are sandwiches,Some sandwiches are overcooked ,NA,15911,Disamis,1,1,0,0
38_42,38,M3-prime,42,0,mammal,weekend,*,Unrelated,Datisi,1,2,All mammals are warm blooded,Some weekends are holidays,Some holidays are warm blooded,NA,11125,Datisi,0,1,0,0
38_43,38,M3-prime,43,1,singers,singers,*,Valid Filler,Darii,1,2,All singers are vocalists ,Some guitarists are singers,Some guitarists are vocalists,NA,10412,Darii,1,1,0,0
38_44,38,M3-prime,44,1,noun,verb,category,Related,Disamis,1,2,Some nouns are proper names,All verbs are actions,Some actions are proper names,NA,15556,Disamis,0,0,0,0
38_45,38,M3-prime,45,0,dresses,dresses,*,Invalid Filler,Darii*,1,2,All ball gowns are dresses ,Some cocktail outfits are dresses,Some cocktail outfits are ball gowns,NA,24739,Darii,0,1,0,0
38_46,38,M3-prime,46,1,grapes,grapes,*,Valid Filler,Disamis,1,2,Some grapes are red ,All grapes are fruits ,Some fruits are red ,NA,15505,Disamis,1,1,0,0
38_47,38,M3-prime,47,0,steaks,steaks,*,Invalid Filler,Disamis*,1,2,Some steaks are filet mignons,All ribeyes are steaks,Some ribeyes are filet mignons,NA,17571,Disamis,0,1,0,0
38_48,38,M3-prime,48,1,thunder,lightning,category,Related,Dimatis,1,2,Some rumbling is thunder,All lightning is bright light,Some bright light is rumbling,NA,18889,Dimatis,0,0,0,0
38_49,38,M3-prime,49,1,gang,feet,*,Unrelated,Disamis,1,2,Some gangs commit crimes,All feet are body parts,Some body parts commit crimes,NA,15687,Disamis,0,0,0,0
38_50,38,M3-prime,50,1,throne ,king,script,Related,Dimatis,1,2,Some seats are thrones,All kings are rulers,Some rulers are seats,NA,39078,Dimatis,0,0,0,0
38_51,38,M3-prime,51,0,dances,dances,*,Invalid Filler,Darii*,1,2,All ballets are dances ,Some mating rituals are dances ,Some mating rituals are ballets,NA,18047,Darii,0,1,0,0
38_52,38,M3-prime,52,0,colors,colors,*,Invalid Filler,Disamis*,1,2,Some colors are primary ,All shades of purple are colors ,Some shades of purple are primary,NA,14001,Disamis,0,1,0,0
38_53,38,M3-prime,53,1,dolls,dolls,*,Valid Filler,Darii,1,2,All dolls are man made,Some toys are dolls ,Some toys are man made,NA,18773,Darii,1,1,0,0
38_54,38,M3-prime,54,0,waist,hip,category,Related,Darii,1,2,All waists fit in pants,Some bones are hips,Some bones fit in pants,NA,24384,Darii,0,1,0,0
38_55,38,M3-prime,55,0,shapes,shapes,*,Invalid Filler,Disamis*,1,2,Some shapes are triangles,All squares are shapes,Some squares are triangles,NA,9205,Disamis,0,1,0,0
38_56,38,M3-prime,56,1,doughnuts,doughnuts,*,Valid Filler,Darii,1,2,All doughnuts are sugary ,Some pastries are doughnuts ,Some pastries are sugary,NA,13861,Darii,1,1,0,0
39_1,39,M3-prime,1,0,thunder,lightning,category,Related,Dimatis,1,1,Some rumbling is thunder,All lightning is bright light,Some bright light is rumbling,NA,15293,Dimatis,0,1,0,0
39_2,39,M3-prime,2,0,sock,shoe,category,Related,Datisi,1,1,All socks are elastic,Some shoes are high heels,Some high heels are elastic,NA,15414,Datisi,0,1,0,0
39_3,39,M3-prime,3,0,shapes,shapes,*,Invalid Filler,Disamis*,1,1,Some shapes are triangles,All squares are shapes,Some squares are triangles,NA,15041,Disamis,0,1,0,0
39_4,39,M3-prime,4,1,widows,widows,*,Valid Filler,Dimatis,1,1,Some parents are widows ,All widows are women,Some women are parents,NA,15047,Dimatis,1,1,0,0
39_5,39,M3-prime,5,0,sack,clam,*,Unrelated,Dimatis,1,1,Some bags are sacks ,All clams are sea creatures,Some sea creatures are bags,NA,13369,Dimatis,0,1,0,0
39_6,39,M3-prime,6,0,throne ,king,script,Related,Dimatis,1,1,Some seats are thrones,All kings are rulers,Some rulers are seats,NA,12861,Dimatis,0,1,0,0
39_7,39,M3-prime,7,1,toilets,toilets,*,Invalid Filler,Disamis*,1,1,Some toilets are coed,All urinals are toilets,Some urinals are coed,NA,13042,Disamis,0,0,0,0
39_8,39,M3-prime,8,1,suitcases,suitcases,*,Valid Filler,Dimatis,1,1,Some bags are suitcases,All suitcases are pieces of luggage,Some pieces of luggage are bags,NA,18523,Dimatis,1,1,0,0
39_9,39,M3-prime,9,1,singers,singers,*,Valid Filler,Darii,1,1,All singers are vocalists ,Some guitarists are singers,Some guitarists are vocalists,NA,12116,Darii,1,1,0,0
39_10,39,M3-prime,10,0,grapes,grapes,*,Valid Filler,Disamis,1,1,Some grapes are red ,All grapes are fruits ,Some fruits are red ,NA,25179,Disamis,1,0,0,0
39_11,39,M3-prime,11,0,rabbi,toothbrush,*,Unrelated,Darii,1,1,All rabbis are Jewish,Some toiletries are toothbrushes,Some toiletries are Jewish,NA,13388,Darii,0,1,0,0
